TradeID,OrderID,OrderType,Signal,Date,Time,Price,Quantity,Profit,ProfitPct,CumulativeProfit,CumulativeProfitPct,MaxPotentialProfit,MaxPotentialProfitPct,MaxPotentialLoss,MaxPotentialLossPct
,228,Exit Short,SX,2005/5/27,09:15:00 AM,5931,3,,,,,,,,
115,229,Enter Long,LE_NON,2005/5/30,08:55:00 AM,5958,2,94600,3.969452837,1664400,1664.4,94600,3.969452837,-22200,-0.931520645
,230,Exit Long,LX_P,2005/6/13,12:25:00 PM,6197,2,,,,,,,,
116,231,Enter Long,LE_NON,2005/5/30,08:55:00 AM,5958,1,57100,4.791876469,1721500,1721.5,79100,6.638133602,-11100,-0.931520645
,232,Exit Long,LX_2,2005/6/27,11:55:00 AM,6246,1,,,,,,,,
117,233,Enter Long,LE_NON,2005/7/4,08:55:00 AM,6248,3,53400,1.424455826,1774900,1774.9,137100,3.657170294,-68700,-1.832586428
,234,Exit Long,LX_Dn,2005/7/21,11:45:00 AM,6342,3,,,,,,,,
118,235,Enter Long,LE_NOR,2005/8/2,10:05:00 AM,6313,3,3000,0.079201647,1777900,1777.9,89100,2.352288928,-26700,-0.704894662
,236,Exit Long,LX_Dn,2005/8/15,09:25:00 AM,6323,3,,,,,,,,
119,237,Enter Short,SE_NON2,2005/8/17,08:55:00 AM,6185,2,-6000,-0.242522231,1771900,1771.9,19000,0.767987065,-29000,-1.172190784
,238,Exit Short,SX_K,2005/8/22,11:15:00 AM,6195,2,,,,,,,,
120,239,Enter Short,SE_NON2,2005/8/17,08:55:00 AM,6185,1,47600,3.848019402,1819500,1819.5,50700,4.098625707,-14500,-1.172190784
,240,Exit Short,SX_P,2005/9/23,11:05:00 AM,5942,1,,,,,,,,
121,241,Enter Short,SE_NON2,2005/9/27,01:45:00 PM,5935,2,-14800,-0.623420388,1804700,1804.7,10600,0.446503791,-16200,-0.682392586
,242,Exit Short,SX_K,2005/9/29,10:35:00 AM,5967,2,,,,,,,,
122,243,Enter Short,SE_NON2,2005/9/27,01:45:00 PM,5935,1,-24800,-2.089300758,1779900,1779.9,5300,0.446503791,-24300,-2.047177759
,244,Exit Short,SX_S,2005/9/30,08:55:00 AM,6054,1,,,,,,,,
123,245,Enter Long,LE_NON,2005/10/3,11:05:00 AM,6119,3,-23400,-0.637359046,1756500,1756.5,26700,0.727243014,-36300,-0.988723648
,246,Exit Long,LX,2005/10/6,09:15:00 AM,6085,3,,,,,,,,
124,247,Enter Long,LE_NON,2005/10/7,10:15:00 AM,6099,3,-8400,-0.229545827,1748100,1748.1,14700,0.401705198,-16500,-0.450893589
,248,Exit Long,LX,2005/10/11,11:35:00 AM,6090,3,,,,,,,,
125,249,Enter Short,SE_NON2,2005/10/13,08:55:00 AM,5981,2,-1200,-0.050158836,1746900,1746.9,17000,0.710583514,-7800,-0.326032436
,250,Exit Short,SX_K,2005/10/14,11:05:00 AM,5979,2,,,,,,,,
126,251,Enter Short,SE_NON2,2005/10/13,08:55:00 AM,5981,1,48400,4.046146129,1795300,1795.3,53700,4.48921585,-3900,-0.326032436
,252,Exit Short,SX_P,2005/10/19,10:25:00 AM,5734,1,,,,,,,,
127,253,Enter Short,SE_NON2,2005/10/20,01:45:00 PM,5766,2,16800,0.728407908,1812100,1812.1,36600,1.586888658,-17400,-0.754422477
,254,Exit Short,SX_K,2005/10/26,09:05:00 AM,5719,2,,,,,,,,
128,255,Enter Short,SE_NON2,2005/10/20,01:45:00 PM,5766,1,-24200,-2.098508498,1787900,1787.9,30500,2.644814429,-23700,-2.055150884
,256,Exit Short,SX_S,2005/11/3,08:55:00 AM,5882,1,,,,,,,,
129,257,Enter Long,LE_NON,2005/11/9,10:15:00 AM,5894,2,93400,3.961655921,1881300,1881.3,93400,3.961655921,-1000,-0.042416016
,258,Exit Long,LX_P,2005/11/21,09:55:00 AM,6130,2,,,,,,,,
130,259,Enter Long,LE_NON,2005/11/9,10:15:00 AM,5894,1,116600,9.891414998,1997900,1997.9,180700,15.32914829,-500,-0.042416016
,260,Exit Long,LX,2006/1/18,01:05:00 PM,6482,1,,,,,,,,
131,261,Enter Long,LE_NON,2006/1/19,01:05:00 PM,6534,3,-33000,-0.841750842,1964900,1964.9,7500,0.191307009,-51300,-1.308539945
,262,Exit Long,LX,2006/1/20,01:25:00 PM,6484,3,,,,,,,,
132,263,Enter Short,SE_NON2,2006/1/23,08:55:00 AM,6400,3,-79800,-2.078125,1885100,1885.1,11700,0.3046875,-78300,-2.0390625
,264,Exit Short,SX_S,2006/1/25,01:45:00 PM,6528,3,,,,,,,,
133,265,Enter Short,SE_NON2,2006/2/14,08:55:00 AM,6528,3,-53400,-1.363357843,1831700,1831.7,8100,0.206801471,-60900,-1.554840686
,266,Exit Short,SX,2006/2/15,09:15:00 AM,6612,3,,,,,,,,
134,267,Enter Long,LE_NON,2006/2/16,10:05:00 AM,6653,3,-64800,-1.623327822,1766900,1766.9,38100,0.954456636,-65100,-1.630843229
,268,Exit Long,LX,2006/2/22,11:05:00 AM,6550,3,,,,,,,,
135,269,Enter Short,SE_NON2,2006/2/23,08:55:00 AM,6545,2,10400,0.397249809,1777300,1777.3,31400,1.199388846,-2200,-0.084033613
,270,Exit Short,SX_K,2006/2/27,08:55:00 AM,6514,2,,,,,,,,
136,271,Enter Short,SE_NON2,2006/2/23,08:55:00 AM,6545,1,-10400,-0.794499618,1766900,1766.9,15700,1.199388846,-11100,-0.847975554
,272,Exit Short,SX,2006/3/1,11:25:00 AM,6592,1,,,,,,,,
137,273,Enter Short,SE_NON2,2006/3/10,01:45:00 PM,6467,2,7200,0.278336168,1774100,1774.1,19400,0.749961342,-35800,-1.383949281
,274,Exit Short,SX_K,2006/3/17,09:35:00 AM,6444,2,,,,,,,,
138,275,Enter Short,SE_NON2,2006/3/10,01:45:00 PM,6467,1,-10800,-0.835008505,1763300,1763.3,28300,2.188031545,-17900,-1.383949281
,276,Exit Short,SX,2006/3/30,12:15:00 PM,6516,1,,,,,,,,
139,277,Enter Long,LE_NON,2006/4/11,08:55:00 AM,6752,2,107400,3.976599526,1870700,1870.7,107400,3.976599526,-23800,-0.881220379
,278,Exit Long,LX_P,2006/4/17,09:05:00 AM,7023,2,,,,,,,,
140,279,Enter Long,LE_NON,2006/4/11,08:55:00 AM,6752,1,55800,4.132109005,1926500,1926.5,152700,11.30776066,-11900,-0.881220379
,280,Exit Long,LX,2006/5/17,08:55:00 AM,7036,1,,,,,,,,
141,281,Enter Short,SE_NON2,2006/5/19,08:55:00 AM,6980,2,-35200,-1.260744986,1891300,1891.3,2600,0.093123209,-41400,-1.482808023
,282,Exit Short,SX_K,2006/5/22,10:45:00 AM,7063,2,,,,,,,,
142,283,Enter Short,SE_NON2,2006/5/19,08:55:00 AM,6980,1,59000,4.226361032,1950300,1950.3,66500,4.763610315,-20700,-1.482808023
,284,Exit Short,SX_P,2006/6/5,01:45:00 PM,6680,1,,,,,,,,
143,285,Enter Short,SE_NON2,2006/6/8,08:55:00 AM,6525,2,90400,3.463601533,2040700,2040.7,124600,4.77394636,-9800,-0.375478927
,286,Exit Short,SX_P,2006/6/9,08:55:00 AM,6294,2,,,,,,,,
144,287,Enter Short,SE_NON2,2006/6/8,08:55:00 AM,6525,1,49800,3.816091954,2090500,2090.5,62300,4.77394636,-4900,-0.375478927
,288,Exit Short,SX_Dn,2006/6/9,10:55:00 AM,6271,1,,,,,,,,
145,289,Enter Long,LE_NOR,2006/7/10,12:25:00 PM,6617,3,-37200,-0.936980505,2053300,2053.3,42300,1.065437509,-39900,-1.004987154
,290,Exit Long,LX,2006/7/12,12:35:00 PM,6560,3,,,,,,,,
146,291,Enter Long,LE_NOR,2006/8/3,10:15:00 AM,6449,3,-18000,-0.465188401,2035300,2035.3,3300,0.08528454,-33300,-0.860598542
,292,Exit Long,LX,2006/8/4,10:35:00 AM,6424,3,,,,,,,,
147,293,Enter Long,LE_NOR,2006/8/8,10:15:00 AM,6432,1,46400,3.606965174,2081700,2081.7,49300,3.832400498,-3700,-0.287624378
,294,Exit Long,LX_3,2006/8/16,09:05:00 AM,6669,1,,,,,,,,
148,295,Enter Long,LE_NOR,2006/8/8,10:15:00 AM,6432,1,51100,3.972325871,2132800,2132.8,51100,3.972325871,-3700,-0.287624378
,296,Exit Long,LX_P,2006/8/16,11:35:00 AM,6690,1,,,,,,,,
149,297,Enter Long,LE_NOR,2006/8/8,10:15:00 AM,6432,1,13200,1.026119403,2146000,2146,59900,4.656405473,-3700,-0.287624378
,298,Exit Long,LX_Dn,2006/8/21,12:05:00 PM,6503,1,,,,,,,,
150,299,Enter Long,LE_NOR,2006/8/23,08:55:00 AM,6525,3,-81600,-2.084291188,2064400,2064.4,300,0.007662835,-80100,-2.045977011
,300,Exit Long,LX_S,2006/8/23,09:25:00 AM,6394,3,,,,,,,,
151,301,Enter Long,LE_NOR,2006/8/24,10:05:00 AM,6489,3,-4800,-0.12328556,2059600,2059.6,56100,1.440899985,-11100,-0.285097858
,302,Exit Long,LX,2006/8/25,01:15:00 PM,6486,3,,,,,,,,
152,303,Enter Long,LE_NOR,2006/9/1,08:55:00 AM,6620,1,15200,1.148036254,2074800,2074.8,19100,1.442598187,-3300,-0.249244713
,304,Exit Long,LX_3,2006/9/4,09:15:00 AM,6701,1,,,,,,,,
153,305,Enter Long,LE_NOR,2006/9/1,08:55:00 AM,6620,2,-33600,-1.268882175,2041200,2041.2,75000,2.832326284,-35800,-1.351963746
,306,Exit Long,LX_Dn,2006/9/14,11:55:00 AM,6541,2,,,,,,,,
154,307,Enter Long,LE_NOR,2006/9/15,10:15:00 AM,6595,1,35400,2.683851403,2076600,2076.6,40300,3.055344958,-2300,-0.174374526
,308,Exit Long,LX_3,2006/9/18,09:05:00 AM,6777,1,,,,,,,,
155,309,Enter Long,LE_NOR,2006/9/15,10:15:00 AM,6595,1,52300,3.965125095,2128900,2128.9,52300,3.965125095,-2300,-0.174374526
,310,Exit Long,LX_P,2006/9/18,11:35:00 AM,6859,1,,,,,,,,
156,311,Enter Long,LE_NOR,2006/9/15,10:15:00 AM,6595,1,97700,7.407126611,2226600,2226.6,97900,7.422289613,-2300,-0.174374526
,312,Exit Long,LX_2,2006/10/13,11:55:00 AM,7086,1,,,,,,,,
157,313,Enter Long,LE_NOR,2006/10/20,10:05:00 AM,7006,1,48400,3.45418213,2275000,2275,51500,3.675421068,-10500,-0.749357693
,314,Exit Long,LX_3,2006/11/15,09:05:00 AM,7253,1,,,,,,,,
158,315,Enter Long,LE_NOR,2006/10/20,10:05:00 AM,7006,2,99400,3.546959749,2374400,2374.4,106200,3.789608907,-21000,-0.749357693
,316,Exit Long,LX_2,2006/11/21,11:25:00 AM,7257,2,,,,,,,,
159,317,Enter Long,LE_NOR,2006/11/21,11:35:00 AM,7262,1,43200,2.974387221,2417600,2417.6,46900,3.229137979,-500,-0.034425778
,318,Exit Long,LX_3,2006/11/27,09:05:00 AM,7483,1,,,,,,,,
160,319,Enter Long,LE_NOR,2006/11/21,11:35:00 AM,7262,1,57700,3.972734784,2475300,2475.3,57700,3.972734784,-500,-0.034425778
,320,Exit Long,LX_P,2006/11/30,01:45:00 PM,7553,1,,,,,,,,
161,321,Enter Long,LE_NOR,2006/11/21,11:35:00 AM,7262,1,58600,4.034701184,2533900,2533.9,94700,6.520242357,-500,-0.034425778
,322,Exit Long,LX_Dn,2006/12/12,09:35:00 AM,7560,1,,,,,,,,
162,323,Enter Long,LE_NOR,2006/12/15,08:55:00 AM,7544,2,119800,3.970042418,2653700,2653.7,119800,3.970042418,-8600,-0.284994698
,324,Exit Long,LX_P,2006/12/29,09:55:00 AM,7846,2,,,,,,,,
163,325,Enter Long,LE_NOR,2006/12/15,08:55:00 AM,7544,1,38000,2.518557794,2691700,2691.7,97700,6.475344645,-4300,-0.284994698
,326,Exit Long,LX_Dn,2007/1/8,01:45:00 PM,7739,1,,,,,,,,
164,327,Enter Long,LE_NOR,2007/1/9,10:05:00 AM,7818,3,-70800,-1.509337426,2620900,2620.9,8700,0.18546943,-69900,-1.490150934
,328,Exit Long,LX_Dn,2007/1/10,09:05:00 AM,7705,3,,,,,,,,
165,329,Enter Long,LE_NOR,2007/1/11,10:05:00 AM,7725,3,-78000,-1.682847896,2542900,2542.9,300,0.006472492,-80100,-1.72815534
,330,Exit Long,LX_Dn,2007/1/11,12:55:00 PM,7600,3,,,,,,,,
166,331,Enter Long,LE_NOR,2007/1/12,10:05:00 AM,7706,1,51800,3.361017389,2594700,2594.7,56300,3.652997664,-1500,-0.097326758
,332,Exit Long,LX_3,2007/1/24,09:15:00 AM,7970,1,,,,,,,,
167,333,Enter Long,LE_NOR,2007/1/12,10:05:00 AM,7706,1,64300,4.172073709,2659000,2659,64300,4.172073709,-1500,-0.097326758
,334,Exit Long,LX_P,2007/1/25,08:55:00 AM,8030,1,,,,,,,,
168,335,Enter Long,LE_NOR,2007/1/12,10:05:00 AM,7706,1,9800,0.635868155,2668800,2668.8,64900,4.211004412,-1500,-0.097326758
,336,Exit Long,LX,2007/1/30,10:15:00 AM,7760,1,,,,,,,,
169,337,Enter Long,LE_NOR,2007/2/8,08:55:00 AM,7890,3,-57600,-1.216730038,2611200,2611.2,19500,0.411913815,-65100,-1.375158428
,338,Exit Long,LX,2007/2/12,10:15:00 AM,7799,3,,,,,,,,
170,339,Enter Long,LE_NOR,2007/3/30,08:55:00 AM,7850,1,27000,1.719745223,2638200,2638.2,27900,1.777070064,-11700,-0.74522293
,340,Exit Long,LX_3,2007/4/4,09:05:00 AM,7990,1,,,,,,,,
171,341,Enter Long,LE_NOR,2007/3/30,08:55:00 AM,7850,2,54400,1.732484076,2692600,2692.6,103000,3.280254777,-23400,-0.74522293
,342,Exit Long,LX_Dn,2007/4/17,11:25:00 AM,7991,2,,,,,,,,
172,343,Enter Long,LE_NOR,2007/4/24,08:55:00 AM,8000,3,-93600,-1.95,2599000,2599,25500,0.53125,-93900,-1.95625
,344,Exit Long,LX_Dn,2007/4/30,09:35:00 AM,7849,3,,,,,,,,
173,345,Enter Long,LE_NOR,2007/5/2,10:15:00 AM,7913,3,-30600,-0.644509036,2568400,2568.4,26100,0.549728295,-43500,-0.916213825
,346,Exit Long,LX,2007/5/3,11:35:00 AM,7867,3,,,,,,,,
174,347,Enter Long,LE_NOR,2007/5/4,08:55:00 AM,7973,3,13200,0.275931268,2581600,2581.6,94500,1.975417032,-9300,-0.194406121
,348,Exit Long,LX_Dn,2007/5/15,09:05:00 AM,8000,3,,,,,,,,
175,349,Enter Long,LE_NOR,2007/5/28,10:05:00 AM,8163,3,-41400,-0.845277472,2540200,2540.2,25500,0.520641921,-48300,-0.98615705
,350,Exit Long,LX_Dn,2007/5/30,09:45:00 AM,8099,3,,,,,,,,
176,351,Enter Long,LE_NON,2007/6/8,08:55:00 AM,8236,2,131000,3.976444876,2671200,2671.2,131000,3.976444876,-5000,-0.151772705
,352,Exit Long,LX_P,2007/6/15,01:25:00 PM,8566,2,,,,,,,,
177,353,Enter Long,LE_NON,2007/6/8,08:55:00 AM,8236,1,194400,11.80184556,2865600,2865.6,318100,19.31155901,-2500,-0.151772705
,354,Exit Long,LX_Dn,2007/7/27,09:05:00 AM,9213,1,,,,,,,,
178,355,Enter Long,LE_NON,2007/7/31,10:35:00 AM,9118,3,-10800,-0.197411713,2854800,2854.8,49500,0.904803685,-69300,-1.266725159
,356,Exit Long,LX,2007/8/1,10:55:00 AM,9105,3,,,,,,,,
179,357,Enter Short,SE_NON,2007/8/10,10:05:00 AM,8786,3,-108600,-2.060095607,2746200,2746.2,30300,0.574778056,-107100,-2.031641247
,358,Exit Short,SX_S,2007/8/14,10:05:00 AM,8962,3,,,,,,,,
180,359,Enter Short,SE_NON,2007/8/17,11:25:00 AM,8002,3,-130800,-2.72431892,2615400,2615.4,113700,2.368157961,-129300,-2.693076731
,360,Exit Short,SX_S,2007/8/20,08:55:00 AM,8215,3,,,,,,,,
181,361,Enter Long,LE_NON,2007/9/28,08:55:00 AM,9420,2,149800,3.975583864,2765200,2765.2,149800,3.975583864,-20200,-0.536093418
,362,Exit Long,LX_P,2007/10/3,11:35:00 AM,9797,2,,,,,,,,
182,363,Enter Long,LE_NON,2007/9/28,08:55:00 AM,9420,1,-36000,-1.910828025,2729200,2729.2,82500,4.378980892,-37700,-2.001061571
,364,Exit Long,LX,2007/10/22,10:15:00 AM,9245,1,,,,,,,,
183,365,Enter Long,LE_NON,2007/10/23,10:05:00 AM,9414,2,149800,3.978117697,2879000,2879,149800,3.978117697,-2600,-0.069046102
,366,Exit Long,LX_P,2007/10/29,08:55:00 AM,9791,2,,,,,,,,
184,367,Enter Long,LE_NON,2007/10/23,10:05:00 AM,9414,1,13600,0.722328447,2892600,2892.6,89500,4.75355853,-1300,-0.069046102
,368,Exit Long,LX_1,2007/11/2,09:05:00 AM,9487,1,,,,,,,,
185,369,Enter Short,SE_NON,2007/11/8,10:05:00 AM,8996,3,12000,0.222321032,2904600,2904.6,104100,1.928634949,-20100,-0.372387728
,370,Exit Short,SX_Dn,2007/11/9,08:55:00 AM,8971,3,,,,,,,,
186,371,Enter Short,SE_NON,2008/1/17,10:05:00 AM,8184,2,113200,3.457966764,3017800,3017.8,131000,4.001710655,-1400,-0.042766373
,372,Exit Short,SX_P,2008/1/18,09:25:00 AM,7896,2,,,,,,,,
187,373,Enter Short,SE_NON,2008/1/17,10:05:00 AM,8184,1,36400,2.223851417,3054200,3054.2,65500,4.001710655,-700,-0.042766373
,374,Exit Short,SX_K,2008/1/18,11:45:00 AM,7997,1,,,,,,,,
188,375,Enter Short,SE_NON,2008/1/22,11:35:00 AM,7543,3,-110400,-2.43934774,2943800,2943.8,0,0,-108900,-2.406204428
,376,Exit Short,SX_Dn,2008/1/23,08:55:00 AM,7722,3,,,,,,,,
189,377,Enter Short,SE_NON2,2008/2/13,08:55:00 AM,7588,3,-94200,-2.069056405,2849600,2849.6,61500,1.35081708,-92700,-2.036109647
,378,Exit Short,SX_S,2008/2/14,09:55:00 AM,7740,3,,,,,,,,
190,379,Enter Short,SE_NON,2008/3/17,10:25:00 AM,7882,3,-97800,-2.068003045,2751800,2751.8,16500,0.348896219,-96300,-2.036285207
,380,Exit Short,SX_S,2008/3/17,12:45:00 PM,8040,3,,,,,,,,
191,381,Enter Short,SE_NON,2008/3/18,11:05:00 AM,7937,3,-190800,-4.006551594,2561000,2561,12300,0.258283986,-189300,-3.975053547
,382,Exit Short,SX_S,2008/3/19,08:55:00 AM,8250,3,,,,,,,,
192,383,Enter Long,LE_NON,2008/4/1,10:05:00 AM,8553,3,-106200,-2.069449316,2454800,2454.8,8700,0.169531159,-104700,-2.040219806
,384,Exit Long,LX_S,2008/4/1,12:55:00 PM,8381,3,,,,,,,,
193,385,Enter Long,LE_NON,2008/4/2,10:35:00 AM,8520,2,135400,3.973004695,2590200,2590.2,135400,3.973004695,-5800,-0.170187793
,386,Exit Long,LX_P,2008/4/11,09:35:00 AM,8861,2,,,,,,,,
194,387,Enter Long,LE_NON,2008/4/2,10:35:00 AM,8520,1,57800,3.392018779,2648000,2648,130300,7.646713615,-2900,-0.170187793
,388,Exit Long,LX,2008/5/9,01:25:00 PM,8814,1,,,,,,,,
195,389,Enter Long,LE_NON,2008/5/19,08:55:00 AM,9269,3,-114600,-2.060632215,2533400,2533.4,69900,1.256877765,-113100,-2.033660589
,390,Exit Long,LX_S,2008/5/20,12:15:00 PM,9083,3,,,,,,,,
196,391,Enter Short,SE_NON,2008/5/23,11:35:00 AM,8868,2,39200,1.105096978,2572600,2572.6,96200,2.711998196,-31800,-0.896481732
,392,Exit Short,SX_K,2008/5/30,08:55:00 AM,8765,2,,,,,,,,
197,393,Enter Short,SE_NON,2008/5/23,11:35:00 AM,8868,1,65400,3.687415426,2638000,2638,71100,4.00879567,-15900,-0.896481732
,394,Exit Short,SX_P,2008/6/3,12:55:00 PM,8536,1,,,,,,,,
198,395,Enter Short,SE_NON2,2008/6/13,08:55:00 AM,8068,2,-33200,-1.028755578,2604800,2604.8,25400,0.78705999,-50200,-1.555528012
,396,Exit Short,SX_K,2008/6/18,09:05:00 AM,8146,2,,,,,,,,
199,397,Enter Short,SE_NON2,2008/6/13,08:55:00 AM,8068,1,-33400,-2.069905801,2571400,2571.4,12700,0.78705999,-32900,-2.038919187
,398,Exit Short,SX_S,2008/6/18,11:45:00 AM,8230,1,,,,,,,,
200,399,Enter Short,SE_NON2,2008/6/19,01:45:00 PM,7892,1,44600,2.825646224,2616000,2616,49300,3.123416118,-9500,-0.601875317
,400,Exit Short,SX_3,2008/6/23,09:05:00 AM,7664,1,,,,,,,,
201,401,Enter Short,SE_NON2,2008/6/19,01:45:00 PM,7892,1,20000,1.26710593,2636000,2636,56900,3.604916371,-9500,-0.601875317
,402,Exit Short,SX_K,2008/6/26,10:05:00 AM,7787,1,,,,,,,,
202,403,Enter Short,SE_NON2,2008/6/19,01:45:00 PM,7892,1,92800,5.879371515,2728800,2728.8,101900,6.455904714,-9500,-0.601875317
,404,Exit Short,SX_P,2008/6/27,09:15:00 AM,7423,1,,,,,,,,
203,405,Enter Short,SE_NON2,2008/7/10,08:55:00 AM,6958,3,-87000,-2.083932164,2641800,2641.8,37500,0.898246623,-85500,-2.0480023
,406,Exit Short,SX_S,2008/7/10,12:05:00 PM,7098,3,,,,,,,,
204,407,Enter Short,SE_NON2,2008/7/14,01:45:00 PM,7131,2,126800,4.44537933,2768600,2768.6,153800,5.391950638,-10200,-0.357593605
,408,Exit Short,SX_P,2008/7/15,11:25:00 AM,6809,2,,,,,,,,
205,409,Enter Short,SE_NON2,2008/7/14,01:45:00 PM,7131,1,36600,2.566259992,2805200,2805.2,105900,7.425326041,-5100,-0.357593605
,410,Exit Short,SX_K,2008/7/22,08:55:00 AM,6943,1,,,,,,,,
206,411,Enter Short,SE_NON,2008/7/25,11:15:00 AM,7133,1,37600,2.635637179,2842800,2842.8,44700,3.133323987,-8100,-0.567783541
,412,Exit Short,SX_3,2008/7/29,09:05:00 AM,6940,1,,,,,,,,
207,413,Enter Short,SE_NON,2008/7/25,11:15:00 AM,7133,1,62400,4.37403617,2905200,2905.2,70900,4.969858405,-8100,-0.567783541
,414,Exit Short,SX_P,2008/8/5,10:25:00 AM,6816,1,,,,,,,,
208,415,Enter Short,SE_NON,2008/7/25,11:15:00 AM,7133,1,62400,4.37403617,2967600,2967.6,70900,4.969858405,-8100,-0.567783541
,416,Exit Short,SX_K,2008/8/5,10:35:00 AM,6816,1,,,,,,,,
209,417,Enter Short,SE_NON2,2008/9/2,08:55:00 AM,6790,2,107200,3.946980854,3074800,3074.8,115800,4.263622975,-3800,-0.139911635
,418,Exit Short,SX_P,2008/9/4,11:05:00 AM,6517,2,,,,,,,,
210,419,Enter Short,SE_NON2,2008/9/2,08:55:00 AM,6790,1,58600,4.315169367,3133400,3133.4,116900,8.608247423,-1900,-0.139911635
,420,Exit Short,SX_K,2008/9/8,09:05:00 AM,6492,1,,,,,,,,
211,421,Enter Short,SE_NON2,2008/9/12,08:55:00 AM,6354,2,84800,3.336480957,3218200,3218.2,110200,4.335851432,-7000,-0.27541706
,422,Exit Short,SX_P,2008/9/15,09:05:00 AM,6137,2,,,,,,,,
212,423,Enter Short,SE_NON2,2008/9/12,08:55:00 AM,6354,1,45800,3.604028958,3264000,3264,187100,14.72300913,-3500,-0.27541706
,424,Exit Short,SX_K,2008/9/22,08:55:00 AM,6120,1,,,,,,,,
213,425,Enter Short,SE_NON2,2008/9/26,08:55:00 AM,6050,1,117200,9.685950413,3381200,3381.2,117700,9.727272727,-2700,-0.223140496
,426,Exit Short,SX_3,2008/9/30,09:05:00 AM,5459,1,,,,,,,,
214,427,Enter Short,SE_NON2,2008/9/26,08:55:00 AM,6050,1,117200,9.685950413,3498400,3498.4,117700,9.727272727,-2700,-0.223140496
,428,Exit Short,SX_P,2008/9/30,09:15:00 AM,5459,1,,,,,,,,
215,429,Enter Short,SE_NON2,2008/9/26,08:55:00 AM,6050,1,74200,6.132231405,3572600,3572.6,117700,9.727272727,-2700,-0.223140496
,430,Exit Short,SX_K,2008/10/1,09:05:00 AM,5674,1,,,,,,,,
216,431,Enter Short,SE_NON2,2008/10/3,08:55:00 AM,5550,3,-69600,-2.09009009,3503000,3503,34500,1.036036036,-68100,-2.045045045
,432,Exit Short,SX_S,2008/10/3,01:15:00 PM,5661,3,,,,,,,,
217,433,Enter Short,SE_NON,2008/10/6,10:05:00 AM,5410,1,23400,2.162661738,3526400,3526.4,37100,3.42883549,-15300,-1.414048059
,434,Exit Short,SX_3,2008/10/7,09:05:00 AM,5288,1,,,,,,,,
218,435,Enter Short,SE_NON,2008/10/6,10:05:00 AM,5410,1,14800,1.367837338,3541200,3541.2,37100,3.42883549,-15500,-1.432532348
,436,Exit Short,SX_K,2008/10/8,09:25:00 AM,5331,1,,,,,,,,
219,437,Enter Short,SE_NON,2008/10/6,10:05:00 AM,5410,1,57200,5.28650647,3598400,3598.4,68500,6.330868762,-15500,-1.432532348
,438,Exit Short,SX_P,2008/10/8,01:25:00 PM,5119,1,,,,,,,,
220,439,Enter Short,SE_NON2,2008/10/16,01:45:00 PM,4978,1,6400,0.642828445,3604800,3604.8,16900,1.697468863,-500,-0.050220972
,440,Exit Short,SX_3,2008/10/17,09:05:00 AM,4941,1,,,,,,,,
221,441,Enter Short,SE_NON2,2008/10/16,01:45:00 PM,4978,1,65000,6.528726396,3669800,3669.8,67900,6.820008035,-500,-0.050220972
,442,Exit Short,SX_P,2008/10/20,10:05:00 AM,4648,1,,,,,,,,
222,443,Enter Short,SE_NON2,2008/10/16,01:45:00 PM,4978,1,8600,0.863800723,3678400,3678.4,67900,6.820008035,-500,-0.050220972
,444,Exit Short,SX_K,2008/10/21,08:55:00 AM,4930,1,,,,,,,,
223,445,Enter Short,SE_NON2,2008/10/21,01:45:00 PM,4817,2,127200,6.601619265,3805600,3805.6,128200,6.653518788,-16200,-0.840772265
,446,Exit Short,SX_P,2008/10/23,09:05:00 AM,4494,2,,,,,,,,
224,447,Enter Short,SE_NON2,2008/10/21,01:45:00 PM,4817,1,63600,6.601619265,3869200,3869.2,64100,6.653518788,-8100,-0.840772265
,448,Exit Short,SX_3,2008/10/23,09:05:00 AM,4494,1,,,,,,,,
225,449,Enter Short,SE_NON,2008/10/23,10:25:00 AM,4494,1,14400,1.602136182,3883600,3883.6,19900,2.214063195,-3500,-0.3894081
,450,Exit Short,SX_3,2008/10/24,09:05:00 AM,4417,1,,,,,,,,
226,451,Enter Short,SE_NON,2008/10/23,10:25:00 AM,4494,1,71800,7.988429016,3955400,3955.4,83900,9.334668447,-3500,-0.3894081
,452,Exit Short,SX_P,2008/10/27,09:15:00 AM,4130,1,,,,,,,,
227,453,Enter Short,SE_NON,2008/10/23,10:25:00 AM,4494,1,-25800,-2.870493992,3929600,3929.6,136100,15.14241211,-25300,-2.814864263
,454,Exit Short,SX_S,2008/10/29,08:55:00 AM,4618,1,,,,,,,,
228,455,Enter Short,SE_NON2,2008/10/30,08:55:00 AM,4376,3,-55800,-2.125228519,3873800,3873.8,7500,0.285648995,-54300,-2.06809872
,456,Exit Short,SX_S,2008/10/30,09:05:00 AM,4464,3,,,,,,,,
229,457,Enter Short,SE_NON,2008/11/4,10:25:00 AM,4840,3,-61200,-2.107438017,3812600,3812.6,900,0.030991736,-59700,-2.055785124
,458,Exit Short,SX_S,2008/11/4,11:55:00 AM,4937,3,,,,,,,,
230,459,Enter Short,SE_NON2,2008/11/5,01:45:00 PM,4896,2,118800,6.066176471,3931400,3931.4,133400,6.811683007,-4600,-0.234885621
,460,Exit Short,SX_P,2008/11/6,09:25:00 AM,4594,2,,,,,,,,
