20001016,915,0
20001016,945,0
20001016,1015,0
20001016,1045,0
20001016,1115,0
20001016,1145,0
20001016,1215,0
20001017,915,0
20001017,945,0
20001017,1015,0
20001017,1045,0
20001017,1115,0
20001017,1145,0
20001017,1215,0
20001018,915,0
20001018,945,0
20001018,1015,0
20001018,1045,0
20001018,1115,0
20001018,1145,0
20001018,1215,0
20001019,915,0
20001019,945,0
20001019,1015,0
20001019,1045,0
20001019,1115,0
20001019,1145,0
20001019,1215,0
20001020,915,0
20001020,945,0
20001020,1015,0
20001020,1045,0
20001020,1115,0
20001020,1145,0
20001020,1215,0
20001023,915,0
20001023,945,0
20001023,1015,0
20001023,1045,0
20001023,1115,0
20001023,1145,0
20001023,1215,0
20001024,915,0
20001024,945,0
20001024,1015,0
20001024,1045,0
20001024,1115,0
20001024,1145,0
20001024,1215,0
20001025,915,0
20001025,945,0
20001025,1015,0
20001025,1045,0
20001025,1115,0
20001025,1145,0
20001025,1215,0
20001026,915,0
20001026,945,0
20001026,1015,0
20001026,1045,0
20001026,1115,0
20001026,1145,0
20001026,1215,0
20001027,915,0
20001027,945,0
20001027,1015,0
20001027,1045,0
20001027,1115,0
20001027,1145,0
20001027,1215,0
20001030,915,0
20001030,945,0
20001030,1015,0
20001030,1045,0
20001030,1115,0
20001030,1145,0
20001030,1215,0
20001031,915,0
20001031,945,0
20001031,1015,0
20001031,1045,0
20001031,1115,0
20001031,1145,0
20001031,1215,0
20001101,915,0
20001101,945,0
20001101,1015,0
20001101,1045,0
20001101,1115,0
20001101,1145,0
20001101,1215,0
20001102,915,0
20001102,945,0
20001102,1015,0
20001102,1045,0
20001102,1115,0
20001102,1145,0
20001102,1215,0
20001103,915,0
20001103,945,0
20001103,1015,0
20001103,1045,0
20001103,1115,0
20001103,1145,0
20001103,1215,0
20001106,915,0
20001106,945,0
20001106,1015,0
20001106,1045,0
20001106,1115,0
20001106,1145,0
20001106,1215,0
20001107,915,0
20001107,945,0
20001107,1015,0
20001107,1045,0
20001107,1115,0
20001107,1145,0
20001107,1215,0
20001108,915,0
20001108,945,0
20001108,1015,0
20001108,1045,0
20001108,1115,0
20001108,1145,0
20001108,1215,0
20001109,915,0
20001109,945,0
20001109,1015,0
20001109,1045,0
20001109,1115,0
20001109,1145,0
20001109,1215,0
20001109,1245,0
20001110,915,0
20001110,945,0
20001110,1015,0
20001110,1045,0
20001110,1115,0
20001110,1145,0
20001110,1215,0
20001113,915,0
20001113,945,0
20001113,1015,0
20001113,1045,0
20001113,1115,0
20001113,1145,0
20001113,1215,0
20001114,915,0
20001114,945,0
20001114,1015,0
20001114,1045,0
20001114,1115,0
20001114,1145,0
20001114,1215,0
20001115,915,0
20001115,945,0
20001115,1015,0
20001115,1045,0
20001115,1115,0
20001115,1145,0
20001115,1215,0
20001116,915,0
20001116,945,0
20001116,1015,0
20001116,1045,0
20001116,1115,0
20001116,1145,0
20001116,1215,0
20001117,915,0
20001117,945,0
20001117,1015,0
20001117,1045,0
20001117,1115,0
20001117,1145,0
20001117,1215,0
20001120,915,0
20001120,945,0
20001120,1015,0
20001120,1045,0
20001120,1115,0
20001120,1145,0
20001120,1215,0
20001121,915,0
20001121,945,0
20001121,1015,0
20001121,1045,0
20001121,1115,0
20001121,1145,0
20001121,1215,0
20001122,915,0
20001122,945,0
20001122,1015,0
20001122,1045,0
20001122,1115,0
20001122,1145,0
20001122,1215,0
20001123,915,0
20001123,945,0
20001123,1015,0
20001123,1045,0
20001123,1115,0
20001123,1145,0
20001123,1215,0
20001124,915,0
20001124,945,0
20001124,1015,0
20001124,1045,0
20001124,1115,0
20001124,1145,0
20001124,1215,0
20001127,915,0
20001127,945,0
20001127,1015,0
20001127,1045,0
20001127,1115,0
20001127,1145,0
20001127,1215,0
20001128,915,0
20001128,945,0
20001128,1015,0
20001128,1045,0
20001128,1115,0
20001128,1145,0
20001128,1215,0
20001129,915,0
20001129,945,0
20001129,1015,0
20001129,1045,0
20001129,1115,0
20001129,1145,0
20001129,1215,0
20001130,915,0
20001130,945,0
20001130,1015,0
20001130,1045,0
20001130,1115,0
20001130,1145,0
20001130,1215,0
20001201,915,0
20001201,945,0
20001201,1015,0
20001201,1045,0
20001201,1115,0
20001201,1145,0
20001201,1215,0
20001204,915,0
20001204,945,0
20001204,1015,0
20001204,1045,0
20001204,1115,0
20001204,1145,0
20001204,1215,0
20001205,915,0
20001205,945,0
20001205,1015,0
20001205,1045,0
20001205,1115,0
20001205,1145,0
20001205,1215,0
20001206,915,0
20001206,945,0
20001206,1015,0
20001206,1045,0
20001206,1115,0
20001206,1145,0
20001206,1215,0
20001207,915,0
20001207,945,0
20001207,1015,0
20001207,1045,0
20001207,1115,0
20001207,1145,0
20001207,1215,0
20001208,915,0
20001208,945,0
20001208,1015,0
20001208,1045,0
20001208,1115,0
20001208,1145,0
20001208,1215,0
20001208,1245,0
20001211,915,0
20001211,945,0
20001211,1015,0
20001211,1045,0
20001211,1115,0
20001211,1145,0
20001211,1215,0
20001212,915,0
20001212,945,0
20001212,1015,0
20001212,1045,0
20001212,1115,0
20001212,1145,0
20001212,1215,0
20001213,915,0
20001213,945,0
20001213,1015,0
20001213,1045,0
20001213,1115,0
20001213,1145,0
20001213,1215,0
20001214,915,0
20001214,945,0
20001214,1015,0
20001214,1045,0
20001214,1115,0
20001214,1145,0
20001214,1215,0
20001215,915,0
20001215,945,0
20001215,1015,0
20001215,1045,0
20001215,1115,0
20001215,1145,0
20001215,1215,0
20001218,915,0
20001218,945,0
20001218,1015,0
20001218,1045,0
20001218,1115,0
20001218,1145,0
20001218,1215,0
20001219,915,0
20001219,945,0
20001219,1015,0
20001219,1045,0
20001219,1115,0
20001219,1145,0
20001219,1215,0
20001220,915,0
20001220,945,0
20001220,1015,0
20001220,1045,0
20001220,1115,0
20001220,1145,0
20001220,1215,0
20001221,915,0
20001221,945,0
20001221,1015,0
20001221,1045,0
20001221,1115,0
20001221,1145,0
20001221,1215,0
20001222,915,0
20001222,945,0
20001222,1015,0
20001222,1045,0
20001222,1115,0
20001222,1145,0
20001222,1215,0
20001226,915,0
20001226,945,0
20001226,1015,0
20001226,1045,0
20001226,1115,0
20001226,1145,0
20001226,1215,0
20001227,915,0
20001227,945,0
20001227,1015,0
20001227,1045,0
20001227,1115,0
20001227,1145,0
20001227,1215,0
20001228,915,0
20001228,945,0
20001228,1015,0
20001228,1045,0
20001228,1115,0
20001228,1145,0
20001228,1215,0
20001229,915,0
20001229,945,0
20001229,1015,0
20001229,1045,0
20001229,1115,0
20001229,1145,0
20001229,1215,0
20010102,915,0
20010102,945,0
20010102,1015,0
20010102,1045,0
20010102,1115,0
20010102,1145,0
20010102,1215,0
20010102,1245,0
20010102,1315,0
20010102,1345,0
20010103,915,0
20010103,945,0
20010103,1015,0
20010103,1045,0
20010103,1115,0
20010103,1145,0
20010103,1215,0
20010103,1245,0
20010103,1315,0
20010103,1345,0
20010104,915,0
20010104,945,0
20010104,1015,0
20010104,1045,0
20010104,1115,0
20010104,1145,0
20010104,1215,0
20010104,1245,0
20010104,1315,0
20010104,1345,0
20010105,915,0
20010105,945,0
20010105,1015,0
20010105,1045,0
20010105,1115,0
20010105,1145,0
20010105,1215,0
20010105,1245,0
20010105,1315,0
20010105,1345,0
20010108,915,0
20010108,945,0
20010108,1015,0
20010108,1045,0
20010108,1115,0
20010108,1145,0
20010108,1215,0
20010108,1245,0
20010108,1315,0
20010108,1345,0
20010109,915,0
20010109,945,0
20010109,1015,0
20010109,1045,0
20010109,1115,0
20010109,1145,0
20010109,1215,0
20010109,1245,0
20010109,1315,0
20010109,1345,0
20010110,915,0
20010110,945,0
20010110,1015,0
20010110,1045,0
20010110,1115,0
20010110,1145,0
20010110,1215,0
20010110,1245,0
20010110,1315,0
20010110,1345,0
20010111,915,0
20010111,945,0
20010111,1015,0
20010111,1045,0
20010111,1115,0
20010111,1145,0
20010111,1215,0
20010111,1245,0
20010111,1315,0
20010111,1345,0
20010112,915,0
20010112,945,0
20010112,1015,0
20010112,1045,0
20010112,1115,0
20010112,1145,0
20010112,1215,0
20010112,1245,0
20010112,1315,0
20010112,1345,0
20010115,915,0
20010115,945,0
20010115,1015,0
20010115,1045,0
20010115,1115,0
20010115,1145,0
20010115,1215,0
20010115,1245,0
20010115,1315,0
20010115,1345,0
20010116,915,0
20010116,945,0
20010116,1015,0
20010116,1045,0
20010116,1115,0
20010116,1145,0
20010116,1215,0
20010116,1245,0
20010116,1315,0
20010116,1345,0
20010117,915,0
20010117,945,0
20010117,1015,0
20010117,1045,0
20010117,1115,0
20010117,1145,0
20010117,1215,0
20010117,1245,0
20010117,1315,0
20010117,1345,0
20010118,915,0
20010118,945,0
20010118,1015,0
20010118,1045,0
20010118,1115,0
20010118,1145,0
20010118,1215,0
20010118,1245,0
20010118,1315,0
20010118,1345,0
20010129,915,0
20010129,945,0
20010129,1015,0
20010129,1045,0
20010129,1115,0
20010129,1145,0
20010129,1215,0
20010129,1245,0
20010129,1315,0
20010129,1345,0
20010130,915,0
20010130,945,0
20010130,1015,0
20010130,1045,0
20010130,1115,0
20010130,1145,0
20010130,1215,0
20010130,1245,0
20010130,1315,0
20010130,1345,0
20010131,915,0
20010131,945,0
20010131,1015,0
20010131,1045,0
20010131,1115,0
20010131,1145,0
20010131,1215,0
20010131,1245,0
20010131,1315,0
20010131,1345,0
20010201,915,0
20010201,945,0
20010201,1015,0
20010201,1045,0
20010201,1115,0
20010201,1145,0
20010201,1215,0
20010201,1245,0
20010201,1315,0
20010201,1345,0
20010202,915,0
20010202,945,0
20010202,1015,0
20010202,1045,0
20010202,1115,0
20010202,1145,0
20010202,1215,0
20010202,1245,0
20010202,1315,0
20010202,1345,0
20010205,915,0
20010205,945,0
20010205,1015,0
20010205,1045,0
20010205,1115,0
20010205,1145,0
20010205,1215,0
20010205,1245,0
20010205,1315,0
20010205,1345,0
20010206,915,0
20010206,945,0
20010206,1015,0
20010206,1045,0
20010206,1115,0
20010206,1145,0
20010206,1215,0
20010206,1245,0
20010206,1315,0
20010206,1345,0
20010207,915,0
20010207,945,0
20010207,1015,0
20010207,1045,0
20010207,1115,0
20010207,1145,0
20010207,1215,0
20010207,1245,0
20010207,1315,0
20010207,1345,0
20010208,915,0
20010208,945,0
20010208,1015,0
20010208,1045,0
20010208,1115,0
20010208,1145,0
20010208,1215,0
20010208,1245,0
20010208,1315,0
20010208,1345,0
20010209,915,0
20010209,945,0
20010209,1015,0
20010209,1045,0
20010209,1115,0
20010209,1145,0
20010209,1215,0
20010209,1245,0
20010209,1315,0
20010209,1345,0
20010212,915,0
20010212,945,0
20010212,1015,0
20010212,1045,0
20010212,1115,0
20010212,1145,0
20010212,1215,0
20010212,1245,0
20010212,1315,0
20010212,1345,0
20010213,915,0
20010213,945,0
20010213,1015,0
20010213,1045,0
20010213,1115,0
20010213,1145,0
20010213,1215,0
20010213,1245,0
20010213,1315,0
20010213,1345,0
20010214,915,0
20010214,945,0
20010214,1015,0
20010214,1045,0
20010214,1115,0
20010214,1145,0
20010214,1215,0
20010214,1245,0
20010214,1315,0
20010214,1345,0
20010215,915,0
20010215,945,0
20010215,1015,0
20010215,1045,0
20010215,1115,0
20010215,1145,0
20010215,1215,0
20010215,1245,0
20010215,1315,0
20010215,1345,0
20010216,915,0
20010216,945,0
20010216,1015,0
20010216,1045,0
20010216,1115,0
20010216,1145,0
20010216,1215,0
20010216,1245,0
20010216,1315,0
20010216,1345,0
20010219,915,0
20010219,945,0
20010219,1015,0
20010219,1045,0
20010219,1115,0
20010219,1145,0
20010219,1215,0
20010219,1245,0
20010219,1315,0
20010219,1345,0
20010220,915,0
20010220,945,0
20010220,1015,0
20010220,1045,0
20010220,1115,0
20010220,1145,0
20010220,1215,0
20010220,1245,0
20010220,1315,0
20010220,1345,0
20010221,915,0
20010221,945,0
20010221,1015,0
20010221,1045,0
20010221,1115,0
20010221,1145,0
20010221,1215,0
20010221,1245,0
20010221,1315,0
20010221,1345,0
20010222,915,0
20010222,945,0
20010222,1015,0
20010222,1045,0
20010222,1115,0
20010222,1145,0
20010222,1215,0
20010222,1245,0
20010222,1315,0
20010222,1345,0
20010223,915,0
20010223,945,0
20010223,1015,0
20010223,1045,0
20010223,1115,0
20010223,1145,0
20010223,1215,0
20010223,1245,0
20010223,1315,0
20010223,1345,0
20010226,915,0
20010226,945,0
20010226,1015,0
20010226,1045,0
20010226,1115,0
20010226,1145,0
20010226,1215,0
20010226,1245,0
20010226,1315,0
20010226,1345,0
20010227,915,0
20010227,945,0
20010227,1015,0
20010227,1045,0
20010227,1115,0
20010227,1145,0
20010227,1215,0
20010227,1245,0
20010227,1315,0
20010227,1345,0
20010301,915,0
20010301,945,0
20010301,1015,0
20010301,1045,0
20010301,1115,0
20010301,1145,0
20010301,1215,0
20010301,1245,0
20010301,1315,0
20010301,1345,0
20010302,915,0
20010302,945,0
20010302,1015,0
20010302,1045,0
20010302,1115,0
20010302,1145,0
20010302,1215,0
20010302,1245,0
20010302,1315,0
20010302,1345,0
20010305,915,0
20010305,945,0
20010305,1015,0
20010305,1045,0
20010305,1115,0
20010305,1145,0
20010305,1215,0
20010305,1245,0
20010305,1315,0
20010305,1345,0
20010306,915,0
20010306,945,0
20010306,1015,0
20010306,1045,0
20010306,1115,0
20010306,1145,0
20010306,1215,0
20010306,1245,0
20010306,1315,0
20010306,1345,0
20010307,915,0
20010307,945,0
20010307,1015,0
20010307,1045,0
20010307,1115,0
20010307,1145,0
20010307,1215,0
20010307,1245,0
20010307,1315,0
20010307,1345,0
20010308,915,0
20010308,945,0
20010308,1015,0
20010308,1045,0
20010308,1115,0
20010308,1145,0
20010308,1215,0
20010308,1245,0
20010308,1315,0
20010308,1345,0
20010309,915,0
20010309,945,0
20010309,1015,0
20010309,1045,0
20010309,1115,0
20010309,1145,0
20010309,1215,0
20010309,1245,0
20010309,1315,0
20010309,1345,0
20010312,915,0
20010312,945,0
20010312,1015,0
20010312,1045,0
20010312,1115,0
20010312,1145,0
20010312,1215,0
20010312,1245,0
20010312,1315,0
20010312,1345,0
20010313,915,0
20010313,945,0
20010313,1015,0
20010313,1045,0
20010313,1115,0
20010313,1145,0
20010313,1215,0
20010313,1245,0
20010313,1315,0
20010313,1345,0
20010314,915,0
20010314,945,0
20010314,1015,0
20010314,1045,0
20010314,1115,0
20010314,1145,0
20010314,1215,0
20010314,1245,0
20010314,1315,0
20010314,1345,0
20010315,915,0
20010315,945,0
20010315,1015,0
20010315,1045,0
20010315,1115,0
20010315,1145,0
20010315,1215,0
20010315,1245,0
20010315,1315,0
20010315,1345,0
20010316,915,0
20010316,945,0
20010316,1015,0
20010316,1045,0
20010316,1115,0
20010316,1145,0
20010316,1215,0
20010316,1245,0
20010316,1315,0
20010316,1345,0
20010319,915,0
20010319,945,0
20010319,1015,0
20010319,1045,0
20010319,1115,0
20010319,1145,0
20010319,1215,0
20010319,1245,0
20010319,1315,0
20010319,1345,0
20010320,915,0
20010320,945,0
20010320,1015,0
20010320,1045,0
20010320,1115,0
20010320,1145,0
20010320,1215,0
20010320,1245,0
20010320,1315,0
20010320,1345,0
20010321,915,0
20010321,945,0
20010321,1015,0
20010321,1045,0
20010321,1115,0
20010321,1145,0
20010321,1215,0
20010321,1245,0
20010321,1315,0
20010321,1345,0
20010322,915,0
20010322,945,0
20010322,1015,0
20010322,1045,0
20010322,1115,0
20010322,1145,0
20010322,1215,0
20010322,1245,0
20010322,1315,0
20010322,1345,0
20010323,915,0
20010323,945,0
20010323,1015,0
20010323,1045,0
20010323,1115,0
20010323,1145,0
20010323,1215,0
20010323,1245,0
20010323,1315,0
20010323,1345,0
20010326,915,0
20010326,945,0
20010326,1015,0
20010326,1045,0
20010326,1115,0
20010326,1145,0
20010326,1215,0
20010326,1245,0
20010326,1315,0
20010326,1345,0
20010327,915,0
20010327,945,0
20010327,1015,0
20010327,1045,0
20010327,1115,0
20010327,1145,0
20010327,1215,0
20010327,1245,0
20010327,1315,0
20010327,1345,0
20010328,915,0
20010328,945,0
20010328,1015,0
20010328,1045,0
20010328,1115,0
20010328,1145,0
20010328,1215,0
20010328,1245,0
20010328,1315,0
20010328,1345,0
20010329,915,0
20010329,945,0
20010329,1015,0
20010329,1045,0
20010329,1115,0
20010329,1145,0
20010329,1215,0
20010329,1245,0
20010329,1315,0
20010329,1345,0
20010330,915,0
20010330,945,0
20010330,1015,0
20010330,1045,0
20010330,1115,0
20010330,1145,0
20010330,1215,0
20010330,1245,0
20010330,1315,0
20010330,1345,0
20010402,915,0
20010402,945,0
20010402,1015,0
20010402,1045,0
20010402,1115,0
20010402,1145,0
20010402,1215,0
20010402,1245,0
20010402,1315,0
20010402,1345,0
20010403,915,0
20010403,945,0
20010403,1015,0
20010403,1045,0
20010403,1115,0
20010403,1145,0
20010403,1215,0
20010403,1245,0
20010403,1315,0
20010403,1345,0
20010404,915,0
20010404,945,0
20010404,1015,0
20010404,1045,0
20010404,1115,0
20010404,1145,0
20010404,1215,0
20010404,1245,0
20010404,1315,0
20010404,1345,0
20010406,915,0
20010406,945,0
20010406,1015,0
20010406,1045,0
20010406,1115,0
20010406,1145,0
20010406,1215,0
20010406,1245,0
20010406,1315,0
20010406,1345,0
20010409,915,0
20010409,945,0
20010409,1015,0
20010409,1045,0
20010409,1115,0
20010409,1145,0
20010409,1215,0
20010409,1245,0
20010409,1315,0
20010409,1345,0
20010410,915,0
20010410,945,0
20010410,1015,0
20010410,1045,0
20010410,1115,0
20010410,1145,0
20010410,1215,0
20010410,1245,0
20010410,1315,0
20010410,1345,0
20010411,915,0
20010411,945,0
20010411,1015,0
20010411,1045,0
20010411,1115,0
20010411,1145,0
20010411,1215,0
20010411,1245,0
20010411,1315,0
20010411,1345,0
20010412,915,0
20010412,945,0
20010412,1015,0
20010412,1045,0
20010412,1115,0
20010412,1145,0
20010412,1215,0
20010412,1245,0
20010412,1315,0
20010412,1345,0
20010413,915,0
20010413,945,0
20010413,1015,0
20010413,1045,0
20010413,1115,0
20010413,1145,0
20010413,1215,0
20010413,1245,0
20010413,1315,0
20010413,1345,0
20010416,915,0
20010416,945,0
20010416,1015,0
20010416,1045,0
20010416,1115,0
20010416,1145,0
20010416,1215,0
20010416,1245,0
20010416,1315,0
20010416,1345,0
20010417,915,0
20010417,945,0
20010417,1015,0
20010417,1045,0
20010417,1115,0
20010417,1145,0
20010417,1215,0
20010417,1245,0
20010417,1315,0
20010417,1345,0
20010418,915,0
20010418,945,0
20010418,1015,0
20010418,1045,0
20010418,1115,0
20010418,1145,0
20010418,1215,0
20010418,1245,0
20010418,1315,0
20010418,1345,0
20010419,915,0
20010419,945,0
20010419,1015,0
20010419,1045,0
20010419,1115,0
20010419,1145,0
20010419,1215,0
20010419,1245,0
20010419,1315,0
20010419,1345,0
20010420,915,0
20010420,945,0
20010420,1015,0
20010420,1045,0
20010420,1115,0
20010420,1145,0
20010420,1215,0
20010420,1245,0
20010420,1315,0
20010420,1345,0
20010423,915,0
20010423,945,0
20010423,1015,0
20010423,1045,0
20010423,1115,0
20010423,1145,0
20010423,1215,0
20010423,1245,0
20010423,1315,0
20010423,1345,0
20010424,915,0
20010424,945,0
20010424,1015,0
20010424,1045,0
20010424,1115,0
20010424,1145,0
20010424,1215,0
20010424,1245,0
20010424,1315,0
20010424,1345,0
20010425,915,0
20010425,945,0
20010425,1015,0
20010425,1045,0
20010425,1115,0
20010425,1145,0
20010425,1215,0
20010425,1245,0
20010425,1315,0
20010425,1345,0
20010426,915,0
20010426,945,0
20010426,1015,0
20010426,1045,0
20010426,1115,0
20010426,1145,0
20010426,1215,0
20010426,1245,0
20010426,1315,0
20010426,1345,0
20010427,915,0
20010427,945,0
20010427,1015,0
20010427,1045,0
20010427,1115,0
20010427,1145,0
20010427,1215,0
20010427,1245,0
20010427,1315,0
20010427,1345,0
20010430,915,0
20010430,945,0
20010430,1015,0
20010430,1045,0
20010430,1115,0
20010430,1145,0
20010430,1215,0
20010430,1245,0
20010430,1315,0
20010430,1345,0
20010502,915,0
20010502,945,0
20010502,1015,0
20010502,1045,0
20010502,1115,0
20010502,1145,0
20010502,1215,0
20010502,1245,0
20010502,1315,0
20010502,1345,0
20010503,915,0
20010503,945,0
20010503,1015,0
20010503,1045,0
20010503,1115,0
20010503,1145,0
20010503,1215,0
20010503,1245,0
20010503,1315,0
20010503,1345,0
20010504,915,0
20010504,945,0
20010504,1015,0
20010504,1045,0
20010504,1115,0
20010504,1145,0
20010504,1215,0
20010504,1245,0
20010504,1315,0
20010504,1345,0
20010507,915,0
20010507,945,0
20010507,1015,0
20010507,1045,0
20010507,1115,0
20010507,1145,0
20010507,1215,0
20010507,1245,0
20010507,1315,0
20010507,1345,0
20010508,915,0
20010508,945,0
20010508,1015,0
20010508,1045,0
20010508,1115,0
20010508,1145,0
20010508,1215,0
20010508,1245,0
20010508,1315,0
20010508,1345,0
20010509,915,0
20010509,945,0
20010509,1015,0
20010509,1045,0
20010509,1115,0
20010509,1145,0
20010509,1215,0
20010509,1245,0
20010509,1315,0
20010509,1345,0
20010510,915,0
20010510,945,0
20010510,1015,0
20010510,1045,0
20010510,1115,0
20010510,1145,0
20010510,1215,0
20010510,1245,0
20010510,1315,0
20010510,1345,0
20010511,915,0
20010511,945,0
20010511,1015,0
20010511,1045,0
20010511,1115,0
20010511,1145,0
20010511,1215,0
20010511,1245,0
20010511,1315,0
20010511,1345,0
20010514,915,0
20010514,945,0
20010514,1015,0
20010514,1045,0
20010514,1115,0
20010514,1145,0
20010514,1215,0
20010514,1245,0
20010514,1315,0
20010514,1345,0
20010515,915,0
20010515,945,0
20010515,1015,0
20010515,1045,0
20010515,1115,0
20010515,1145,0
20010515,1215,0
20010515,1245,0
20010515,1315,0
20010515,1345,0
20010516,915,0
20010516,945,0
20010516,1015,0
20010516,1045,0
20010516,1115,0
20010516,1145,0
20010516,1215,0
20010516,1245,0
